sample_id,source_group,source_group_source,db_id,method_slug,method_label,method_id,generation_role,analysis_role,generation_arm,shares_raw_generation_with,prompt_sha256,prompt_char_count,prompt_utf8_bytes,prompt_token_count,prompt_token_count_policy,exact_token_count_required_on_gpu_preflight,context_overflow,detected_mode,detected_format,operation_type,dependency_sensitive,original_vs_vnext_prompt_equal,all_vnext_prompts_equal,detected_mode_consistent_across_vnext
aug_seed_000202_relational_format_variant_002,seed_000202,source_group_id,student_club,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,d874d9ac2da3e9d2e542772e6c7cf793397f1b239aac8294d563e16f945fbf7d,8963,8963,2241,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000202_relational_format_variant_002,seed_000202,source_group_id,student_club,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,d874d9ac2da3e9d2e542772e6c7cf793397f1b239aac8294d563e16f945fbf7d,8963,8963,2241,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000202_relational_format_variant_002,seed_000202,source_group_id,student_club,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,d874d9ac2da3e9d2e542772e6c7cf793397f1b239aac8294d563e16f945fbf7d,8963,8963,2241,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000202_relational_format_variant_002,seed_000202,source_group_id,student_club,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,d874d9ac2da3e9d2e542772e6c7cf793397f1b239aac8294d563e16f945fbf7d,8963,8963,2241,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000005_single_row_subset_001,seed_000005,source_group_id,financial,direct,Direct,D-FS-M,generation,baseline,direct,,84de9230150123eb14b1518117d01c91c4664f1f7232f8f55b936dc626b7f857,10053,10053,2514,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000005_single_row_subset_001,seed_000005,source_group_id,financial,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,c8fd01fea6e44834ec7071d723aa0e285c82d2059cfbbe08255db3df488b5019,9963,9963,2491,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000005_single_row_subset_001,seed_000005,source_group_id,financial,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,a82e4cbc6f897e648501dee924b5041fe3c7841bf758591e91c02e8d7e7f0f16,16781,16781,4196,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000005_single_row_subset_001,seed_000005,source_group_id,financial,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,a82e4cbc6f897e648501dee924b5041fe3c7841bf758591e91c02e8d7e7f0f16,16781,16781,4196,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000005_single_row_subset_001,seed_000005,source_group_id,financial,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,a82e4cbc6f897e648501dee924b5041fe3c7841bf758591e91c02e8d7e7f0f16,16781,16781,4196,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000005_single_row_subset_001,seed_000005,source_group_id,financial,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,a82e4cbc6f897e648501dee924b5041fe3c7841bf758591e91c02e8d7e7f0f16,16781,16781,4196,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000005_single_row_subset_001,seed_000005,source_group_id,financial,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,a82e4cbc6f897e648501dee924b5041fe3c7841bf758591e91c02e8d7e7f0f16,16781,16781,4196,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000289_single_row_subset_001,seed_000289,source_group_id,debit_card_specializing,direct,Direct,D-FS-M,generation,baseline,direct,,549a18c978c93ef2fcf50f4ddf5081e445d3dc7a5981643a36af0b809648c10d,4893,4893,1224,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000289_single_row_subset_001,seed_000289,source_group_id,debit_card_specializing,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,9d01591b57cc82d04b55a0e87fbe533a94d5d37a72417f7db55819ef23dfca65,4803,4803,1201,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000289_single_row_subset_001,seed_000289,source_group_id,debit_card_specializing,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,03b80804e85465bf37d8827dfda077cd90d17b8fcff4cda8ef76ee09f4dfbcaa,10327,10327,2582,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000289_single_row_subset_001,seed_000289,source_group_id,debit_card_specializing,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,03b80804e85465bf37d8827dfda077cd90d17b8fcff4cda8ef76ee09f4dfbcaa,10327,10327,2582,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000289_single_row_subset_001,seed_000289,source_group_id,debit_card_specializing,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,03b80804e85465bf37d8827dfda077cd90d17b8fcff4cda8ef76ee09f4dfbcaa,10327,10327,2582,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000289_single_row_subset_001,seed_000289,source_group_id,debit_card_specializing,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,03b80804e85465bf37d8827dfda077cd90d17b8fcff4cda8ef76ee09f4dfbcaa,10327,10327,2582,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000289_single_row_subset_001,seed_000289,source_group_id,debit_card_specializing,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,03b80804e85465bf37d8827dfda077cd90d17b8fcff4cda8ef76ee09f4dfbcaa,10327,10327,2582,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000051_single_row_subset_001,seed_000051,source_group_id,financial,direct,Direct,D-FS-M,generation,baseline,direct,,6e62676d6e6edd16cab42f92377b57b893732555b9fba81f2d8d6b1450358c14,11243,11243,2811,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000051_single_row_subset_001,seed_000051,source_group_id,financial,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,e1da840489d88bee3483ea2b7fcd219d7f0ffb7ad28fa0fed7f163dba0853188,11174,11174,2794,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000051_single_row_subset_001,seed_000051,source_group_id,financial,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,96d277cdf0e9a4175b21c5387c01e968c760ef239127254b7021d8d4e9dc3d9b,8414,8414,2104,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000051_single_row_subset_001,seed_000051,source_group_id,financial,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,96d277cdf0e9a4175b21c5387c01e968c760ef239127254b7021d8d4e9dc3d9b,8414,8414,2104,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000051_single_row_subset_001,seed_000051,source_group_id,financial,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,96d277cdf0e9a4175b21c5387c01e968c760ef239127254b7021d8d4e9dc3d9b,8414,8414,2104,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000051_single_row_subset_001,seed_000051,source_group_id,financial,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,96d277cdf0e9a4175b21c5387c01e968c760ef239127254b7021d8d4e9dc3d9b,8414,8414,2104,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000051_single_row_subset_001,seed_000051,source_group_id,financial,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,96d277cdf0e9a4175b21c5387c01e968c760ef239127254b7021d8d4e9dc3d9b,8414,8414,2104,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
seed_000131,seed_000131,source_group_id,california_schools,direct,Direct,D-FS-M,generation,baseline,direct,,650528b8da9f286cb54015eac7791a983266f2a2b0fbe5bbc6ee1abc544047e4,27563,27563,6891,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000131,seed_000131,source_group_id,california_schools,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,f0251b67fd55e07f54e08daa06a784126056d8a72cbef387b212077319b904a1,27494,27494,6874,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000131,seed_000131,source_group_id,california_schools,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,7039682daa6eaa121f5a0b9bcfd325674e61b25a9cf3f3d20bc77ebec89c30f9,14338,14338,3585,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000131,seed_000131,source_group_id,california_schools,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,7039682daa6eaa121f5a0b9bcfd325674e61b25a9cf3f3d20bc77ebec89c30f9,14338,14338,3585,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000131,seed_000131,source_group_id,california_schools,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,7039682daa6eaa121f5a0b9bcfd325674e61b25a9cf3f3d20bc77ebec89c30f9,14338,14338,3585,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000131,seed_000131,source_group_id,california_schools,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,7039682daa6eaa121f5a0b9bcfd325674e61b25a9cf3f3d20bc77ebec89c30f9,14338,14338,3585,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000131,seed_000131,source_group_id,california_schools,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,7039682daa6eaa121f5a0b9bcfd325674e61b25a9cf3f3d20bc77ebec89c30f9,14338,14338,3585,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
aug_seed_000328_single_row_subset_001,seed_000328,source_group_id,debit_card_specializing,direct,Direct,D-FS-M,generation,baseline,direct,,af8f29bc3973403973fce8e11d92a95b0788682c0f4e3a45b16752e8da4785f4,6253,6253,1564,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000328_single_row_subset_001,seed_000328,source_group_id,debit_card_specializing,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,7a8f53b25fc1c45d61668de660680c780843bce8a5404baf6566586604ebbd97,6184,6184,1546,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000328_single_row_subset_001,seed_000328,source_group_id,debit_card_specializing,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,bf97b1880260b67e545c9077e7b352082701a4ce60dd3bea004b58701a1efd23,7165,7165,1792,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000328_single_row_subset_001,seed_000328,source_group_id,debit_card_specializing,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,bf97b1880260b67e545c9077e7b352082701a4ce60dd3bea004b58701a1efd23,7165,7165,1792,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000328_single_row_subset_001,seed_000328,source_group_id,debit_card_specializing,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,bf97b1880260b67e545c9077e7b352082701a4ce60dd3bea004b58701a1efd23,7165,7165,1792,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000328_single_row_subset_001,seed_000328,source_group_id,debit_card_specializing,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,bf97b1880260b67e545c9077e7b352082701a4ce60dd3bea004b58701a1efd23,7165,7165,1792,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
aug_seed_000328_single_row_subset_001,seed_000328,source_group_id,debit_card_specializing,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,bf97b1880260b67e545c9077e7b352082701a4ce60dd3bea004b58701a1efd23,7165,7165,1792,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,0,1,1,1
seed_000084,seed_000084,source_group_id,california_schools,direct,Direct,D-FS-M,generation,baseline,direct,,bf134969731a7a4e9a8b4170e89e20699f70b8ff6f6a19722c6561d2de18e916,21575,21575,5394,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,upsert_update,0,1,1,1
seed_000084,seed_000084,source_group_id,california_schools,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,f9bbb263f85711b2c15fd403ae6a16498b845ab6d0513803891e66d3ebad947d,21506,21506,5377,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,upsert_update,0,1,1,1
seed_000084,seed_000084,source_group_id,california_schools,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,acfa1513c835cc595c7ac1f322fe9f2868caf633d4f0913a6b2bf1b2faf49471,19889,19889,4973,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,upsert_update,0,1,1,1
seed_000084,seed_000084,source_group_id,california_schools,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,acfa1513c835cc595c7ac1f322fe9f2868caf633d4f0913a6b2bf1b2faf49471,19889,19889,4973,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,upsert_update,0,1,1,1
seed_000084,seed_000084,source_group_id,california_schools,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,acfa1513c835cc595c7ac1f322fe9f2868caf633d4f0913a6b2bf1b2faf49471,19889,19889,4973,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,upsert_update,0,1,1,1
seed_000084,seed_000084,source_group_id,california_schools,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,acfa1513c835cc595c7ac1f322fe9f2868caf633d4f0913a6b2bf1b2faf49471,19889,19889,4973,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,upsert_update,0,1,1,1
seed_000084,seed_000084,source_group_id,california_schools,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,acfa1513c835cc595c7ac1f322fe9f2868caf633d4f0913a6b2bf1b2faf49471,19889,19889,4973,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,upsert_update,0,1,1,1
seed_000276,seed_000276,source_group_id,student_club,direct,Direct,D-FS-M,generation,baseline,direct,,6bc0b3e419cb1601f6bc0d8e8b9630e6c0939502cdd639bebea26b5603c5663e,11592,11592,2898,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000276,seed_000276,source_group_id,student_club,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,9ce55ac198e067cb94ef6427252a4484553861f96c9e02096f366e6ea2caae9d,11523,11523,2881,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000276,seed_000276,source_group_id,student_club,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,932389cc713b72cdd7faaaf29990b976b210d38eff2cba01be52c6d9c12fde61,15657,15657,3915,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000276,seed_000276,source_group_id,student_club,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,932389cc713b72cdd7faaaf29990b976b210d38eff2cba01be52c6d9c12fde61,15657,15657,3915,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000276,seed_000276,source_group_id,student_club,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,932389cc713b72cdd7faaaf29990b976b210d38eff2cba01be52c6d9c12fde61,15657,15657,3915,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000276,seed_000276,source_group_id,student_club,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,932389cc713b72cdd7faaaf29990b976b210d38eff2cba01be52c6d9c12fde61,15657,15657,3915,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000276,seed_000276,source_group_id,student_club,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,932389cc713b72cdd7faaaf29990b976b210d38eff2cba01be52c6d9c12fde61,15657,15657,3915,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
aug_seed_000321_single_row_subset_001,seed_000321,source_group_id,debit_card_specializing,direct,Direct,D-FS-M,generation,baseline,direct,,04935f828c4cb213165a8f35fe634bcfb47e00d92a30b4f01cfb79a0f05d04a1,5050,5050,1263,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000321_single_row_subset_001,seed_000321,source_group_id,debit_card_specializing,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,5d895d463ec6644cf22287ca9682892ed138f012ed2300a50beb0365ad2749c1,4960,4960,1240,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000321_single_row_subset_001,seed_000321,source_group_id,debit_card_specializing,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,64b8f579d8b8a6dcc4bd078c42425770137b668349db74d42ba8184ecd809845,10981,10981,2746,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000321_single_row_subset_001,seed_000321,source_group_id,debit_card_specializing,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,64b8f579d8b8a6dcc4bd078c42425770137b668349db74d42ba8184ecd809845,10981,10981,2746,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000321_single_row_subset_001,seed_000321,source_group_id,debit_card_specializing,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,64b8f579d8b8a6dcc4bd078c42425770137b668349db74d42ba8184ecd809845,10981,10981,2746,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000321_single_row_subset_001,seed_000321,source_group_id,debit_card_specializing,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,64b8f579d8b8a6dcc4bd078c42425770137b668349db74d42ba8184ecd809845,10981,10981,2746,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000321_single_row_subset_001,seed_000321,source_group_id,debit_card_specializing,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,64b8f579d8b8a6dcc4bd078c42425770137b668349db74d42ba8184ecd809845,10981,10981,2746,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000112_relational_format_variant_003,seed_000112,source_group_id,toxicology,direct,Direct,D-FS-M,generation,baseline,direct,,4ef7da4de9f3d703e7daa7d795725c265d4d105871885ad34a79bbef8abfa175,7282,7282,1821,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000112_relational_format_variant_003,seed_000112,source_group_id,toxicology,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,9aa333fddcb774769b4638c1168a9ecced01653fdb557c98d271960c0d1b3ab6,7213,7213,1804,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000112_relational_format_variant_003,seed_000112,source_group_id,toxicology,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,5b6a88135c3e9e3a8e377eb95686ccbe54b13c5366217e2ceac1745dbe156d53,11446,11446,2862,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000112_relational_format_variant_003,seed_000112,source_group_id,toxicology,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,5b6a88135c3e9e3a8e377eb95686ccbe54b13c5366217e2ceac1745dbe156d53,11446,11446,2862,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000112_relational_format_variant_003,seed_000112,source_group_id,toxicology,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,5b6a88135c3e9e3a8e377eb95686ccbe54b13c5366217e2ceac1745dbe156d53,11446,11446,2862,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000112_relational_format_variant_003,seed_000112,source_group_id,toxicology,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,5b6a88135c3e9e3a8e377eb95686ccbe54b13c5366217e2ceac1745dbe156d53,11446,11446,2862,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000112_relational_format_variant_003,seed_000112,source_group_id,toxicology,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,5b6a88135c3e9e3a8e377eb95686ccbe54b13c5366217e2ceac1745dbe156d53,11446,11446,2862,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000128_single_row_subset_001,seed_000128,source_group_id,superhero,direct,Direct,D-FS-M,generation,baseline,direct,,cf6db98ed687f09948d482919a1af00b5898df11def97d8c936e22cc73d37bba,7658,7658,1915,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000128_single_row_subset_001,seed_000128,source_group_id,superhero,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,ce073ab421e65150fb76453078b56ecf9a277de755b0310c6185e5dd06101e91,7568,7568,1892,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000128_single_row_subset_001,seed_000128,source_group_id,superhero,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,5b42b5f5318421bd21721f6559ae97ee47b8d09be031d7a08ff806cb438bffce,14145,14145,3537,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000128_single_row_subset_001,seed_000128,source_group_id,superhero,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,5b42b5f5318421bd21721f6559ae97ee47b8d09be031d7a08ff806cb438bffce,14145,14145,3537,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
