sample_id,db_id,input_type,V0_prompt_sha256,V1_prompt_sha256,V2_prompt_sha256,V3_prompt_sha256,V4_prompt_sha256,V5_prompt_sha256,V6_prompt_sha256,V7_prompt_sha256,V8_prompt_sha256,FULL_prompt_sha256,NO_C_prompt_sha256,D_ONLY_prompt_sha256,D_G1_prompt_sha256,V0_eq_V1,V1_eq_V2,V2_eq_V3,V3_eq_V4,V4_eq_V5,V5_eq_V6,V6_eq_V7,V7_eq_V8,V0_to_V3_all_equal,V4_to_V8_all_equal,all_candidates_equal_V4
final_robot_035,robot,semi_structured,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,82e5ab3d8b34b799ccabd84d497420454a595fc18da324de7440c698f662e24e,1,1,1,1,1,1,1,1,1,1,1
final_robot_036,robot,semi_structured,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,a4d9ee44a118fc04467cf6a86dd5af178e098fa578a9cf589d13f9bb90f1a62d,1,1,1,1,1,1,1,1,1,1,1
final_robot_037,robot,semi_structured,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,a57c1c7c19b1fa0f8b84cd269dd3f051cacfd370f62306751bc1b09139cda6b6,1,1,1,1,1,1,1,1,1,1,1
final_robot_038,robot,semi_structured,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,7d63c1e847e2032f05b1f3e30a993d213492f72eea796e9668fa9faa017ae28b,1,1,1,1,1,1,1,1,1,1,1
final_robot_039,robot,semi_structured,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,200e539adef8a4716ed4f8396bc70485f1e36683d9c3163879b31a7649edf77b,1,1,1,1,1,1,1,1,1,1,1
final_robot_040,robot,semi_structured,4f8eba2c7fc70914aa43f6efec65b9c7363526199139adef752d2af4cf306754,4f8eba2c7fc70914aa43f6efec65b9c7363526199139adef752d2af4cf306754,4f8eba2c7fc70914aa43f6efec65b9c7363526199139adef752d2af4cf306754,4f8eba2c7fc70914aa43f6efec65b9c7363526199139adef752d2af4cf306754,af23695e52c7b0257b9f343405d5d1e889c38ab5ece1337728e9c5b0fb509844,af23695e52c7b0257b9f343405d5d1e889c38ab5ece1337728e9c5b0fb509844,af23695e52c7b0257b9f343405d5d1e889c38ab5ece1337728e9c5b0fb509844,af23695e52c7b0257b9f343405d5d1e889c38ab5ece1337728e9c5b0fb509844,af23695e52c7b0257b9f343405d5d1e889c38ab5ece1337728e9c5b0fb509844,af23695e52c7b0257b9f343405d5d1e889c38ab5ece1337728e9c5b0fb509844,af23695e52c7b0257b9f343405d5d1e889c38ab5ece1337728e9c5b0fb509844,af23695e52c7b0257b9f343405d5d1e889c38ab5ece1337728e9c5b0fb509844,af23695e52c7b0257b9f343405d5d1e889c38ab5ece1337728e9c5b0fb509844,1,1,1,0,1,1,1,1,1,1,1
final_robot_041,robot,semi_structured,49f3a549435d66bf0ac08d841c030c6d62d96b304f91a5cc92c9983c21724f42,49f3a549435d66bf0ac08d841c030c6d62d96b304f91a5cc92c9983c21724f42,49f3a549435d66bf0ac08d841c030c6d62d96b304f91a5cc92c9983c21724f42,49f3a549435d66bf0ac08d841c030c6d62d96b304f91a5cc92c9983c21724f42,fba5b5ee69b2c9df4509fcd9c6d05608c4ed9a34e231c0e4382e45d1afac9290,fba5b5ee69b2c9df4509fcd9c6d05608c4ed9a34e231c0e4382e45d1afac9290,fba5b5ee69b2c9df4509fcd9c6d05608c4ed9a34e231c0e4382e45d1afac9290,fba5b5ee69b2c9df4509fcd9c6d05608c4ed9a34e231c0e4382e45d1afac9290,fba5b5ee69b2c9df4509fcd9c6d05608c4ed9a34e231c0e4382e45d1afac9290,fba5b5ee69b2c9df4509fcd9c6d05608c4ed9a34e231c0e4382e45d1afac9290,fba5b5ee69b2c9df4509fcd9c6d05608c4ed9a34e231c0e4382e45d1afac9290,fba5b5ee69b2c9df4509fcd9c6d05608c4ed9a34e231c0e4382e45d1afac9290,fba5b5ee69b2c9df4509fcd9c6d05608c4ed9a34e231c0e4382e45d1afac9290,1,1,1,0,1,1,1,1,1,1,1
final_robot_042,robot,semi_structured,8cba16263c35fa3cc096e07caaa45b9bea5eaa6be5d40f71a22f0555384c0880,8cba16263c35fa3cc096e07caaa45b9bea5eaa6be5d40f71a22f0555384c0880,8cba16263c35fa3cc096e07caaa45b9bea5eaa6be5d40f71a22f0555384c0880,8cba16263c35fa3cc096e07caaa45b9bea5eaa6be5d40f71a22f0555384c0880,bb28ab1a2c6564ab07615e6562feb9b48e8d07e2be63acbf1b1b2b5bcab480c5,bb28ab1a2c6564ab07615e6562feb9b48e8d07e2be63acbf1b1b2b5bcab480c5,bb28ab1a2c6564ab07615e6562feb9b48e8d07e2be63acbf1b1b2b5bcab480c5,bb28ab1a2c6564ab07615e6562feb9b48e8d07e2be63acbf1b1b2b5bcab480c5,bb28ab1a2c6564ab07615e6562feb9b48e8d07e2be63acbf1b1b2b5bcab480c5,bb28ab1a2c6564ab07615e6562feb9b48e8d07e2be63acbf1b1b2b5bcab480c5,bb28ab1a2c6564ab07615e6562feb9b48e8d07e2be63acbf1b1b2b5bcab480c5,bb28ab1a2c6564ab07615e6562feb9b48e8d07e2be63acbf1b1b2b5bcab480c5,bb28ab1a2c6564ab07615e6562feb9b48e8d07e2be63acbf1b1b2b5bcab480c5,1,1,1,0,1,1,1,1,1,1,1
final_robot_043,robot,semi_structured,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,bea1fa0650e04a62a0b74f53226510353fb601397ce63e0752eaa38d1d5e886c,1,1,1,1,1,1,1,1,1,1,1
final_robot_044,robot,semi_structured,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,5c13ae4587e88fa67127fbcb5a976090104d2f52b81743359518bfdf0e8b3579,1,1,1,1,1,1,1,1,1,1,1
final_robot_045,robot,semi_structured,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,71f52a42dbe205e5f52af7a08567482f1246554f4d3a83add2d43b1b5bf5a9d8,1,1,1,1,1,1,1,1,1,1,1
final_robot_046,robot,free_text,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,54edfd852ea31f23f699d6db6c7daa47d1a2f232e24c549f88df4b4ecd67f003,1,1,1,1,1,1,1,1,1,1,1
final_robot_047,robot,free_text,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,c7fe3fde3bdd032e316fff81994b83b93abf075a5ea9d13b40de708f76c274dc,1,1,1,1,1,1,1,1,1,1,1
final_robot_048,robot,free_text,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,201c316d692e705ca18ac52a3903daf3951f9d194c5d62de6388670172be1a88,1,1,1,1,1,1,1,1,1,1,1
final_robot_049,robot,semi_structured,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,5572a7d9e2a2ff8b56f9511b8973ae558c05491a13ed9cf3430df6139fad1e8b,1,1,1,1,1,1,1,1,1,1,1
final_robot_050,robot,semi_structured,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,de7c9a172f35dcc5aa30f722bb1920d7f49dd293157a21175885c781df4ca1d7,1,1,1,1,1,1,1,1,1,1,1
final_robot_051,robot,semi_structured,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,e5b8adc00d938341f1b05082d863a9ebd8e8f2f07e560802e971e40af433f594,1,1,1,1,1,1,1,1,1,1,1
final_robot_052,robot,semi_structured,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,035cdc215db04e37aa4632aaaf835d6f7f1ad311c18558b223a73036a8ea3e50,1,1,1,1,1,1,1,1,1,1,1
final_robot_053,robot,semi_structured,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,863a67f3f3316d56d661e48770ab57dc8a7bf93fd5445a22203a5c59c5cb3a67,1,1,1,1,1,1,1,1,1,1,1
final_robot_054,robot,semi_structured,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,c95ef95f12bf8a465b8c78be67390a64995b4ee4c68c9e940223e900ea33f04d,1,1,1,1,1,1,1,1,1,1,1
final_robot_055,robot,semi_structured,acf4b3b833b7eec46bff29670f457feae1b0d487ef0422a8b28ef3573ee22950,acf4b3b833b7eec46bff29670f457feae1b0d487ef0422a8b28ef3573ee22950,acf4b3b833b7eec46bff29670f457feae1b0d487ef0422a8b28ef3573ee22950,acf4b3b833b7eec46bff29670f457feae1b0d487ef0422a8b28ef3573ee22950,f68d81ff5e5a26ed07f6cc83fc7eb7718225083232e9d9c34822d9f7e28a226e,f68d81ff5e5a26ed07f6cc83fc7eb7718225083232e9d9c34822d9f7e28a226e,f68d81ff5e5a26ed07f6cc83fc7eb7718225083232e9d9c34822d9f7e28a226e,f68d81ff5e5a26ed07f6cc83fc7eb7718225083232e9d9c34822d9f7e28a226e,f68d81ff5e5a26ed07f6cc83fc7eb7718225083232e9d9c34822d9f7e28a226e,f68d81ff5e5a26ed07f6cc83fc7eb7718225083232e9d9c34822d9f7e28a226e,f68d81ff5e5a26ed07f6cc83fc7eb7718225083232e9d9c34822d9f7e28a226e,f68d81ff5e5a26ed07f6cc83fc7eb7718225083232e9d9c34822d9f7e28a226e,f68d81ff5e5a26ed07f6cc83fc7eb7718225083232e9d9c34822d9f7e28a226e,1,1,1,0,1,1,1,1,1,1,1
final_robot_056,robot,semi_structured,8fffebc57919d21d43c7247cb177458506590783ae511c6375357b9613575e72,8fffebc57919d21d43c7247cb177458506590783ae511c6375357b9613575e72,8fffebc57919d21d43c7247cb177458506590783ae511c6375357b9613575e72,8fffebc57919d21d43c7247cb177458506590783ae511c6375357b9613575e72,8519ac70da04fcfe5462970b7c99ebd100c2eb60b578910180c46be679bece7c,8519ac70da04fcfe5462970b7c99ebd100c2eb60b578910180c46be679bece7c,8519ac70da04fcfe5462970b7c99ebd100c2eb60b578910180c46be679bece7c,8519ac70da04fcfe5462970b7c99ebd100c2eb60b578910180c46be679bece7c,8519ac70da04fcfe5462970b7c99ebd100c2eb60b578910180c46be679bece7c,8519ac70da04fcfe5462970b7c99ebd100c2eb60b578910180c46be679bece7c,8519ac70da04fcfe5462970b7c99ebd100c2eb60b578910180c46be679bece7c,8519ac70da04fcfe5462970b7c99ebd100c2eb60b578910180c46be679bece7c,8519ac70da04fcfe5462970b7c99ebd100c2eb60b578910180c46be679bece7c,1,1,1,0,1,1,1,1,1,1,1
